countrynum,statenum,Route,Active,Lati,Longi,Stratum,BCR,LandTypeID,RouteTypeID,RouteTypeDetailId
840,39,137,1,38.2698117,-85.2042619,15,24,0,1,1
840,39,145,1,38.4235754,-83.0919895,22,28,0,1,1
840,39,146,1,38.4390546,-82.9964384,22,28,0,1,1
840,39,214,0,37.8092597,-82.733069,21,28,0,1,1
840,39,900,1,37.2174545,-86.0487853,14,24,0,1,3
840,39,901,0,37.25567,-86.06173,14,24,0,1,3
840,42,1,0,29.6873267,-89.9627919,5,37,0,1,1
840,42,2,0,29.3825447,-89.6019899,6,37,0,1,1
840,42,3,1,29.9029097,-90.9214239,5,26,0,1,1
840,42,4,0,29.6921337,-90.0971379,5,26,0,1,1
840,42,5,0,29.9075617,-91.2167209,5,26,0,1,1
840,42,6,0,29.7375687,-92.8109049,6,37,0,1,1
840,42,7,0,29.8271777,-93.1346739,6,37,0,1,1
840,42,8,0,30.2797337,-89.8977049,3,27,0,1,1
840,42,9,1,30.7018587,-90.5110779,4,26,0,1,1
840,42,10,1,30.8801251,-90.2491541,4,27,0,1,1
840,42,11,1,30.0641124,-91.8208203,6,26,0,1,1
840,42,12,1,30.8692521,-91.5109166,5,27,0,1,1
840,42,13,0,30.6522117,-92.4323199,6,37,0,1,1
840,42,14,0,30.7607257,-92.4607919,3,25,0,1,1
840,42,15,1,30.0082047,-93.3426979,6,37,0,1,1
840,42,16,1,30.8315727,-93.3184289,3,25,0,1,1
840,42,17,1,31.1887275,-91.6715765,5,26,0,1,1
840,42,18,1,31.9792958,-91.4440435,5,26,0,1,1
840,42,19,0,31.5639297,-92.963258,4,25,0,1,1
840,42,20,1,31.46457,-92.29532,4,25,0,1,1
840,42,21,0,31.5890857,-93.0409919,4,25,0,1,1
840,42,22,0,31.0143597,-93.1721339,4,25,0,1,1
840,42,23,0,32.7618191,-91.7299813,5,25,0,1,1
840,42,24,0,32.3944346,-91.6538661,5,26,0,1,1
840,42,25,0,32.2555287,-92.3123249,4,25,0,1,1
840,42,26,1,32.4602687,-92.6215889,4,25,0,1,1
840,42,27,1,32.0735964,-93.9744951,4,25,0,1,1
840,42,28,0,32.5629047,-93.5151899,4,25,0,1,1
840,42,29,0,29.5476317,-90.5866389,5,26,0,1,1
840,42,30,1,29.7156229,-91.8769586,6,37,0,1,1
840,42,31,1,29.8458497,-92.2329247,6,37,0,1,1
840,42,32,1,30.8571966,-90.7326251,4,27,0,1,1
840,42,33,1,30.3986037,-91.5101169,5,26,0,1,1
840,42,34,1,30.0808747,-92.4508969,6,37,0,1,1
840,42,36,1,31.8183596,-92.0510279,4,25,0,1,1
840,42,37,0,31.6692857,-93.5736839,4,25,0,1,1
840,42,38,1,32.4856776,-91.4269719,5,26,0,1,1
840,42,39,0,32.9513707,-92.2805719,4,25,0,1,1
840,42,40,0,32.7507567,-93.5492639,4,25,0,1,1
840,42,50,1,29.6872546,-90.99072,5,26,0,1,1
840,42,51,1,29.9842321,-91.9569658,6,26,0,1,1
840,42,52,1,29.9956057,-92.5966809,6,37,0,1,1
840,42,53,1,30.2694157,-90.9416869,5,26,0,1,1
840,42,54,1,30.9782167,-91.1039109,4,27,0,1,1
840,42,55,1,30.4219427,-92.2865819,6,37,0,1,1
840,42,56,1,30.4099932,-93.1678412,3,25,0,1,1
840,42,57,1,31.7369095,-91.5965299,5,26,0,1,1
840,42,58,1,32.0001519,-92.3835537,4,25,0,1,1
840,42,59,1,31.4575093,-93.6603126,4,25,0,1,1
840,42,60,1,32.8550727,-91.2622069,5,26,0,1,1
840,42,61,1,32.9745407,-92.5649569,4,25,0,1,1
840,42,62,1,32.1111307,-93.2537839,5,25,0,1,1
840,42,101,1,29.6924898,-89.9669461,5,26,0,1,1
840,42,102,1,29.2604957,-89.9634259,6,37,0,1,1
840,42,104,1,29.7559597,-90.5588309,5,26,0,1,1
840,42,105,1,29.6995057,-91.2072539,5,26,0,1,1
840,42,106,1,29.7706489,-93.0158239,6,37,0,1,1
840,42,107,0,29.8912193,-93.4015838,6,37,0,1,1
840,42,108,0,30.2696907,-89.8451159,3,27,0,1,1
840,42,113,1,30.6521557,-92.4323269,6,37,0,1,1
840,42,114,0,30.7653597,-92.4280699,3,25,0,1,1
840,42,119,1,31.5639297,-92.963258,4,25,0,1,1
840,42,121,0,31.5880367,-93.0419379,4,25,0,1,1
840,42,122,1,31.0660928,-93.4958419,4,25,0,1,1
840,42,123,1,32.551556,-91.627441,5,25,0,1,1
840,42,124,1,32.385442,-91.65069,5,26,0,1,1
840,42,125,1,32.3059287,-92.3460469,4,25,0,1,1
840,42,128,1,32.5540378,-93.482775,4,25,0,1,1
840,42,137,1,31.6696396,-93.5734938,4,25,0,1,1
840,42,139,1,32.9487841,-92.2696438,4,25,0,1,1
840,42,140,0,32.7507357,-93.5489809,4,25,0,1,1
840,42,206,0,29.7708689,-93.015843,6,37,0,1,1
840,42,207,1,29.8912193,-93.401584,6,37,0,2,1
840,42,208,1,30.2700817,-89.8453979,3,26,0,1,1
840,42,214,0,30.7662977,-92.4277339,3,25,0,1,1
840,42,221,1,31.4823534,-93.1474655,4,25,0,1,1
840,42,240,1,32.7507357,-93.5489809,4,25,0,1,1
840,42,301,1,32.5862893,-93.4321508,4,25,0,1,1
840,42,302,1,32.0511467,-92.1260979,4,25,0,1,1
