"RTENO","reclass","buffer","YEAR","total_pix","km2"
"66901","2","10000",1997,48075.8888888889,43.2683
"66901","4","200",1997,14512.5555555556,13.0613
"66901","4","400",1997,30248.2222222222,27.2234
"66901","4","1000",1997,71793.8888888889,64.6145
"66901","4","2000",1997,128801,115.9209
"66901","4","5000",1997,309447.444444444,278.5027
"66901","4","10000",1997,675946,608.3514
"66901","5","200",1997,337.777777777778,0.304
"66901","5","400",1997,712.666666666667,0.6414
"66901","5","1000",1997,2708.55555555556,2.4377
"66901","5","2000",1997,7584.11111111111,6.8257
"66901","5","5000",1997,25627,23.0643
"66901","5","10000",1997,51735.2222222222,46.5617
"66901","6","200",1997,489.777777777778,0.4408
"66901","6","400",1997,872.777777777778,0.7855
"66901","6","1000",1997,2175,1.9575
"66901","6","2000",1997,6421,5.7789
"66901","6","5000",1997,28889.1111111111,26.0002
"66901","6","10000",1997,120811.888888889,108.7307
"66901","1","200",1997,0,0
"66901","1","400",1997,0,0
"66901","1","1000",1997,79.1111111111111,0.0712
"66901","1","2000",1997,218.111111111111,0.1963
"66901","1","5000",1997,943.222222222222,0.8489
"66901","1","10000",1997,3244.33333333333,2.9199
"66901","7","200",1997,12.2222222222222,0.011
"66901","7","400",1997,25.5555555555556,0.023
"66901","7","1000",1997,52.2222222222222,0.047
"66901","7","2000",1997,64.4444444444444,0.058
"66901","7","5000",1997,205.555555555556,0.185
"66901","7","10000",1997,1021.22222222222,0.9191
"66901","3","200",1997,0,0
"66901","3","400",1997,0,0
"66901","3","1000",1997,0,0
"66901","3","2000",1997,0,0
"66901","3","5000",1997,772.555555555556,0.6953
"66901","3","10000",1997,1227.22222222222,1.1045
"66901","2","200",1998,2274.33333333333,2.0469
"66901","2","400",1998,2643.33333333333,2.379
"66901","2","1000",1998,4313,3.8817
"66901","2","2000",1998,7644,6.8796
"66901","2","5000",1998,18693.3333333333,16.824
"66901","2","10000",1998,48198.6666666667,43.3788
"66901","4","200",1998,14508.6666666667,13.0578
"66901","4","400",1998,30256.6666666667,27.231
"66901","4","1000",1998,71800.6666666667,64.6206
"66901","4","2000",1998,128778,115.9002
"66901","4","5000",1998,308984.333333333,278.0859
"66901","4","10000",1998,674649,607.1841
"66901","5","200",1998,366.333333333333,0.3297
"66901","5","400",1998,775,0.6975
"66901","5","1000",1998,2732.66666666667,2.4594
"66901","5","2000",1998,7796.33333333333,7.0167
"66901","5","5000",1998,26516,23.8644
"66901","5","10000",1998,52945.6666666667,47.6511
"66901","6","200",1998,486.333333333333,0.4377
"66901","6","400",1998,851.333333333333,0.7662
"66901","6","1000",1998,2133,1.9197
"66901","6","2000",1998,6209,5.5881
"66901","6","5000",1998,28474.3333333333,25.6269
"66901","6","10000",1998,120880.666666667,108.7926
"66901","1","200",1998,0,0
"66901","1","400",1998,0,0
"66901","1","1000",1998,80.3333333333333,0.0723
"66901","1","2000",1998,230.333333333333,0.2073
"66901","1","5000",1998,965.666666666667,0.8691
"66901","1","10000",1998,3272,2.9448
"66901","7","200",1998,14.6666666666667,0.0132
"66901","7","400",1998,30.6666666666667,0.0276
"66901","7","1000",1998,62.6666666666667,0.0564
"66901","7","2000",1998,77.3333333333333,0.0696
"66901","7","5000",1998,246.666666666667,0.222
"66901","7","10000",1998,1034.66666666667,0.9312
"66901","3","200",1998,0,0
"66901","3","400",1998,0,0
"66901","3","1000",1998,0,0
"66901","3","2000",1998,0,0
"66901","3","5000",1998,703.666666666667,0.6333
"66901","3","10000",1998,1093.66666666667,0.9843
"66901","2","200",1999,2279.22222222222,2.0513
"66901","2","400",1999,2648.22222222222,2.3834
"66901","2","1000",1999,4323.33333333333,3.891
"66901","2","2000",1999,7660,6.894
"66901","2","5000",1999,18734.8888888889,16.8614
"66901","2","10000",1999,48321.4444444444,43.4893
"66901","4","200",1999,14504.7777777778,13.0543
"66901","4","400",1999,30265.1111111111,27.2386
"66901","4","1000",1999,71807.4444444444,64.6267
"66901","4","2000",1999,128755,115.8795
"66901","4","5000",1999,308521.222222222,277.6691
"66901","4","10000",1999,673352,606.0168
"66901","5","200",1999,394.888888888889,0.3554
"66901","5","400",1999,837.333333333333,0.7536
"66901","5","1000",1999,2756.77777777778,2.4811
"66901","5","2000",1999,8008.55555555556,7.2077
"66901","5","5000",1999,27405,24.6645
"66901","5","10000",1999,54156.1111111111,48.7405
"66901","6","200",1999,482.888888888889,0.4346
"66901","6","400",1999,829.888888888889,0.7469
"66901","6","1000",1999,2091,1.8819
"66901","6","2000",1999,5997,5.3973
"66901","6","5000",1999,28059.5555555556,25.2536
"66901","6","10000",1999,120949.444444444,108.8545
"66901","1","200",1999,0,0
"66901","1","400",1999,0,0
"66901","1","1000",1999,81.5555555555556,0.0734
"66901","1","2000",1999,242.555555555556,0.2183
"66901","1","5000",1999,988.111111111111,0.8893
"66901","1","10000",1999,3299.66666666667,2.9697
"66901","7","200",1999,17.1111111111111,0.0154
"66901","7","400",1999,35.7777777777778,0.0322
"66901","7","1000",1999,73.1111111111111,0.0658
"66901","7","2000",1999,90.2222222222222,0.0812
"66901","7","5000",1999,287.777777777778,0.259
"66901","7","10000",1999,1048.11111111111,0.9433
"66901","3","200",1999,0,0
"66901","3","400",1999,0,0
"66901","3","1000",1999,0,0
"66901","3","2000",1999,0,0
"66901","3","5000",1999,634.777777777778,0.5713
"66901","3","10000",1999,960.111111111111,0.8641
"66901","2","200",2000,2284.11111111111,2.0557
"66901","2","400",2000,2653.11111111111,2.3878
"66901","2","1000",2000,4333.66666666667,3.9003
"66901","2","2000",2000,7676,6.9084
"66901","2","5000",2000,18776.4444444444,16.8988
"66901","2","10000",2000,48444.2222222222,43.5998
"66901","4","200",2000,14500.8888888889,13.0508
"66901","4","400",2000,30273.5555555556,27.2462
"66901","4","1000",2000,71814.2222222222,64.6328
"66901","4","2000",2000,128732,115.8588
"66901","4","5000",2000,308058.111111111,277.2523
"66901","4","10000",2000,672055,604.8495
"66901","5","200",2000,423.444444444444,0.3811
"66901","5","400",2000,899.666666666667,0.8097
"66901","5","1000",2000,2780.88888888889,2.5028
"66901","5","2000",2000,8220.77777777778,7.3987
"66901","5","5000",2000,28294,25.4646
"66901","5","10000",2000,55366.5555555556,49.8299
"66901","6","200",2000,479.444444444444,0.4315
"66901","6","400",2000,808.444444444444,0.7276
"66901","6","1000",2000,2049,1.8441
"66901","6","2000",2000,5785,5.2065
"66901","6","5000",2000,27644.7777777778,24.8803
"66901","6","10000",2000,121018.222222222,108.9164
"66901","1","200",2000,0,0
"66901","1","400",2000,0,0
"66901","1","1000",2000,82.7777777777778,0.0745
"66901","1","2000",2000,254.777777777778,0.2293
"66901","1","5000",2000,1010.55555555556,0.9095
"66901","1","10000",2000,3327.33333333333,2.9946
"66901","7","200",2000,19.5555555555556,0.0176
"66901","7","400",2000,40.8888888888889,0.0368
"66901","7","1000",2000,83.5555555555556,0.0752
"66901","7","2000",2000,103.111111111111,0.0928
"66901","7","5000",2000,328.888888888889,0.296
"66901","7","10000",2000,1061.55555555556,0.9554
"66901","3","200",2000,0,0
"66901","3","400",2000,0,0
"66901","3","1000",2000,0,0
"66901","3","2000",2000,0,0
"66901","3","5000",2000,565.888888888889,0.5093
"66901","3","10000",2000,826.555555555556,0.7439
"66901","2","200",2001,2289,2.0601
"66901","2","400",2001,2658,2.3922
"66901","2","1000",2001,4344,3.9096
"66901","2","2000",2001,7692,6.9228
"66901","2","5000",2001,18818,16.9362
"66901","2","10000",2001,48567,43.7103
"66901","4","200",2001,14497,13.0473
"66901","4","400",2001,30282,27.2538
"66901","4","1000",2001,71821,64.6389
"66901","4","2000",2001,128709,115.8381
"66901","4","5000",2001,307595,276.8355
"66901","4","10000",2001,670758,603.6822
"66901","5","200",2001,452,0.4068
"66901","5","400",2001,962,0.8658
"66901","5","1000",2001,2805,2.5245
"66901","5","2000",2001,8433,7.5897
"66901","5","5000",2001,29183,26.2647
"66901","5","10000",2001,56577,50.9193
"66901","6","200",2001,476,0.4284
"66901","6","400",2001,787,0.7083
"66901","6","1000",2001,2007,1.8063
"66901","6","2000",2001,5573,5.0157
"66901","6","5000",2001,27230,24.507
"66901","6","10000",2001,121087,108.9783
"66901","1","200",2001,0,0
"66901","1","400",2001,0,0
"66901","1","1000",2001,84,0.0756
"66901","1","2000",2001,267,0.2403
"66901","1","5000",2001,1033,0.9297
"66901","1","10000",2001,3355,3.0195
"66901","7","200",2001,22,0.0198
"66901","7","400",2001,46,0.0414
"66901","7","1000",2001,94,0.0846
"66901","7","2000",2001,116,0.1044
"66901","7","5000",2001,370,0.333
"66901","7","10000",2001,1075,0.9675
"66901","3","200",2001,0,0
"66901","3","400",2001,0,0
"66901","3","1000",2001,0,0
"66901","3","2000",2001,0,0
"66901","3","5000",2001,497,0.4473
"66901","3","10000",2001,693,0.6237
"66901","2","200",2002,2289,2.0601
"66901","2","400",2002,2658,2.3922
"66901","2","1000",2002,4344,3.9096
"66901","2","2000",2002,7692,6.9228
"66901","2","5000",2002,18820.6,16.93854
"66901","2","10000",2002,48614.4,43.75296
"66901","4","200",2002,14490.8,13.04172
"66901","4","400",2002,30273.6,27.24624
"66901","4","1000",2002,71812.6,64.63134
"66901","4","2000",2002,128705,115.8345
"66901","4","5000",2002,307536.8,276.78312
"66901","4","10000",2002,670754.6,603.67914
"66901","5","200",2002,458.2,0.41238
"66901","5","400",2002,970.4,0.87336
"66901","5","1000",2002,2813.4,2.53206
"66901","5","2000",2002,8448.8,7.60392
"66901","5","5000",2002,29275.4,26.34786
"66901","5","10000",2002,56636,50.9724
"66901","6","200",2002,476,0.4284
"66901","6","400",2002,787,0.7083
"66901","6","1000",2002,2007,1.8063
"66901","6","2000",2002,5561.2,5.00508
"66901","6","5000",2002,27191.4,24.47226
"66901","6","10000",2002,120973,108.8757
"66901","1","200",2002,0,0
"66901","1","400",2002,0,0
"66901","1","1000",2002,84,0.0756
"66901","1","2000",2002,267,0.2403
"66901","1","5000",2002,1035.8,0.93222
"66901","1","10000",2002,3360.6,3.02454
"66901","7","200",2002,22,0.0198
"66901","7","400",2002,46,0.0414
"66901","7","1000",2002,94,0.0846
"66901","7","2000",2002,116,0.1044
"66901","7","5000",2002,370,0.333
"66901","7","10000",2002,1075,0.9675
"66901","3","200",2002,0,0
"66901","3","400",2002,0,0
"66901","3","1000",2002,0,0
"66901","3","2000",2002,0,0
"66901","3","5000",2002,496,0.4464
"66901","3","10000",2002,698.4,0.62856
"66901","2","200",2003,2289,2.0601
"66901","2","400",2003,2658,2.3922
"66901","2","1000",2003,4344,3.9096
"66901","2","2000",2003,7692,6.9228
"66901","2","5000",2003,18823.2,16.94088
"66901","2","10000",2003,48661.8,43.79562
"66901","4","200",2003,14484.6,13.03614
"66901","4","400",2003,30265.2,27.23868
"66901","4","1000",2003,71804.2,64.62378
"66901","4","2000",2003,128701,115.8309
"66901","4","5000",2003,307478.6,276.73074
"66901","4","10000",2003,670751.2,603.67608
"66901","5","200",2003,464.4,0.41796
"66901","5","400",2003,978.8,0.88092
"66901","5","1000",2003,2821.8,2.53962
"66901","5","2000",2003,8464.6,7.61814
"66901","5","5000",2003,29367.8,26.43102
"66901","5","10000",2003,56695,51.0255
"66901","6","200",2003,476,0.4284
"66901","6","400",2003,787,0.7083
"66901","6","1000",2003,2007,1.8063
"66901","6","2000",2003,5549.4,4.99446
"66901","6","5000",2003,27152.8,24.43752
"66901","6","10000",2003,120859,108.7731
"66901","1","200",2003,0,0
"66901","1","400",2003,0,0
"66901","1","1000",2003,84,0.0756
"66901","1","2000",2003,267,0.2403
"66901","1","5000",2003,1038.6,0.93474
"66901","1","10000",2003,3366.2,3.02958
"66901","7","200",2003,22,0.0198
"66901","7","400",2003,46,0.0414
"66901","7","1000",2003,94,0.0846
"66901","7","2000",2003,116,0.1044
"66901","7","5000",2003,370,0.333
"66901","7","10000",2003,1075,0.9675
"66901","3","200",2003,0,0
"66901","3","400",2003,0,0
"66901","3","1000",2003,0,0
"66901","3","2000",2003,0,0
"66901","3","5000",2003,495,0.4455
"66901","3","10000",2003,703.8,0.63342
"66901","2","200",2004,2289,2.0601
"66901","2","400",2004,2658,2.3922
"66901","2","1000",2004,4344,3.9096
"66901","2","2000",2004,7692,6.9228
"66901","2","5000",2004,18825.8,16.94322
"66901","2","10000",2004,48709.2,43.83828
"66901","4","200",2004,14478.4,13.03056
"66901","4","400",2004,30256.8,27.23112
"66901","4","1000",2004,71795.8,64.61622
"66901","4","2000",2004,128697,115.8273
"66901","4","5000",2004,307420.4,276.67836
"66901","4","10000",2004,670747.8,603.67302
"66901","5","200",2004,470.6,0.42354
"66901","5","400",2004,987.2,0.88848
"66901","5","1000",2004,2830.2,2.54718
"66901","5","2000",2004,8480.4,7.63236
"66901","5","5000",2004,29460.2,26.51418
"66901","5","10000",2004,56754,51.0786
"66901","6","200",2004,476,0.4284
"66901","6","400",2004,787,0.7083
"66901","6","1000",2004,2007,1.8063
"66901","6","2000",2004,5537.6,4.98384
"66901","6","5000",2004,27114.2,24.40278
"66901","6","10000",2004,120745,108.6705
"66901","1","200",2004,0,0
"66901","1","400",2004,0,0
"66901","1","1000",2004,84,0.0756
"66901","1","2000",2004,267,0.2403
"66901","1","5000",2004,1041.4,0.93726
"66901","1","10000",2004,3371.8,3.03462
"66901","7","200",2004,22,0.0198
"66901","7","400",2004,46,0.0414
"66901","7","1000",2004,94,0.0846
"66901","7","2000",2004,116,0.1044
"66901","7","5000",2004,370,0.333
"66901","7","10000",2004,1075,0.9675
"66901","3","200",2004,0,0
"66901","3","400",2004,0,0
"66901","3","1000",2004,0,0
"66901","3","2000",2004,0,0
"66901","3","5000",2004,494,0.4446
"66901","3","10000",2004,709.2,0.63828
"66901","2","200",2005,2289,2.0601
"66901","2","400",2005,2658,2.3922
"66901","2","1000",2005,4344,3.9096
"66901","2","2000",2005,7692,6.9228
"66901","2","5000",2005,18828.4,16.94556
"66901","2","10000",2005,48756.6,43.88094
"66901","4","200",2005,14472.2,13.02498
"66901","4","400",2005,30248.4,27.22356
"66901","4","1000",2005,71787.4,64.60866
"66901","4","2000",2005,128693,115.8237
"66901","4","5000",2005,307362.2,276.62598
"66901","4","10000",2005,670744.4,603.66996
"66901","5","200",2005,476.8,0.42912
"66901","5","400",2005,995.6,0.89604
"66901","5","1000",2005,2838.6,2.55474
"66901","5","2000",2005,8496.2,7.64658
"66901","5","5000",2005,29552.6,26.59734
"66901","5","10000",2005,56813,51.1317
"66901","6","200",2005,476,0.4284
"66901","6","400",2005,787,0.7083
"66901","6","1000",2005,2007,1.8063
"66901","6","2000",2005,5525.8,4.97322
"66901","6","5000",2005,27075.6,24.36804
"66901","6","10000",2005,120631,108.5679
"66901","1","200",2005,0,0
"66901","1","400",2005,0,0
"66901","1","1000",2005,84,0.0756
"66901","1","2000",2005,267,0.2403
"66901","1","5000",2005,1044.2,0.93978
"66901","1","10000",2005,3377.4,3.03966
"66901","7","200",2005,22,0.0198
"66901","7","400",2005,46,0.0414
"66901","7","1000",2005,94,0.0846
"66901","7","2000",2005,116,0.1044
"66901","7","5000",2005,370,0.333
"66901","7","10000",2005,1075,0.9675
"66901","3","200",2005,0,0
"66901","3","400",2005,0,0
"66901","3","1000",2005,0,0
"66901","3","2000",2005,0,0
"66901","3","5000",2005,493,0.4437
"66901","3","10000",2005,714.6,0.64314
"66901","2","200",2006,2289,2.0601
"66901","2","400",2006,2658,2.3922
"66901","2","1000",2006,4344,3.9096
"66901","2","2000",2006,7692,6.9228
"66901","2","5000",2006,18831,16.9479
"66901","2","10000",2006,48804,43.9236
"66901","4","200",2006,14466,13.0194
"66901","4","400",2006,30240,27.216
"66901","4","1000",2006,71779,64.6011
"66901","4","2000",2006,128689,115.8201
"66901","4","5000",2006,307304,276.5736
"66901","4","10000",2006,670741,603.6669
"66901","5","200",2006,483,0.4347
"66901","5","400",2006,1004,0.9036
"66901","5","1000",2006,2847,2.5623
"66901","5","2000",2006,8512,7.6608
"66901","5","5000",2006,29645,26.6805
"66901","5","10000",2006,56872,51.1848
"66901","6","200",2006,476,0.4284
"66901","6","400",2006,787,0.7083
"66901","6","1000",2006,2007,1.8063
"66901","6","2000",2006,5514,4.9626
"66901","6","5000",2006,27037,24.3333
"66901","6","10000",2006,120517,108.4653
"66901","1","200",2006,0,0
"66901","1","400",2006,0,0
"66901","1","1000",2006,84,0.0756
"66901","1","2000",2006,267,0.2403
"66901","1","5000",2006,1047,0.9423
"66901","1","10000",2006,3383,3.0447
"66901","7","200",2006,22,0.0198
"66901","7","400",2006,46,0.0414
"66901","7","1000",2006,94,0.0846
"66901","7","2000",2006,116,0.1044
"66901","7","5000",2006,370,0.333
"66901","7","10000",2006,1075,0.9675
"66901","3","200",2006,0,0
"66901","3","400",2006,0,0
"66901","3","1000",2006,0,0
"66901","3","2000",2006,0,0
"66901","3","5000",2006,492,0.4428
"66901","3","10000",2006,720,0.648
"66901","2","200",2007,2289,2.0601
"66901","2","400",2007,2658,2.3922
"66901","2","1000",2007,4344,3.9096
"66901","2","2000",2007,7692,6.9228
"66901","2","5000",2007,18832.6,16.94934
"66901","2","10000",2007,48811.6,43.93044
"66901","4","200",2007,14463,13.0167
"66901","4","400",2007,30230.4,27.20736
"66901","4","1000",2007,71756,64.5804
"66901","4","2000",2007,128701.6,115.83144
"66901","4","5000",2007,306869.4,276.18246
"66901","4","10000",2007,669723.2,602.75088
"66901","5","200",2007,486,0.4374
"66901","5","400",2007,1013.6,0.91224
"66901","5","1000",2007,2871.4,2.58426
"66901","5","2000",2007,8500.8,7.65072
"66901","5","5000",2007,29863.6,26.87724
"66901","5","10000",2007,57530.4,51.77736
"66901","6","200",2007,476,0.4284
"66901","6","400",2007,787,0.7083
"66901","6","1000",2007,2007,1.8063
"66901","6","2000",2007,5514,4.9626
"66901","6","5000",2007,27061.6,24.35544
"66901","6","10000",2007,120547.8,108.49302
"66901","1","200",2007,0,0
"66901","1","400",2007,0,0
"66901","1","1000",2007,82.6,0.07434
"66901","1","2000",2007,265.6,0.23904
"66901","1","5000",2007,1041.8,0.93762
"66901","1","10000",2007,3375,3.0375
"66901","7","200",2007,22,0.0198
"66901","7","400",2007,46,0.0414
"66901","7","1000",2007,94,0.0846
"66901","7","2000",2007,116,0.1044
"66901","7","5000",2007,370,0.333
"66901","7","10000",2007,1075,0.9675
"66901","3","200",2007,0,0
"66901","3","400",2007,0,0
"66901","3","1000",2007,0,0
"66901","3","2000",2007,0,0
"66901","3","5000",2007,687,0.6183
"66901","3","10000",2007,1049,0.9441
"66901","2","200",2008,2289,2.0601
"66901","2","400",2008,2658,2.3922
"66901","2","1000",2008,4344,3.9096
"66901","2","2000",2008,7692,6.9228
"66901","2","5000",2008,18834.2,16.95078
"66901","2","10000",2008,48819.2,43.93728
"66901","4","200",2008,14460,13.014
"66901","4","400",2008,30220.8,27.19872
"66901","4","1000",2008,71733,64.5597
"66901","4","2000",2008,128714.2,115.84278
"66901","4","5000",2008,306434.8,275.79132
"66901","4","10000",2008,668705.4,601.83486
"66901","5","200",2008,489,0.4401
"66901","5","400",2008,1023.2,0.92088
"66901","5","1000",2008,2895.8,2.60622
"66901","5","2000",2008,8489.6,7.64064
"66901","5","5000",2008,30082.2,27.07398
"66901","5","10000",2008,58188.8,52.36992
"66901","6","200",2008,476,0.4284
"66901","6","400",2008,787,0.7083
"66901","6","1000",2008,2007,1.8063
"66901","6","2000",2008,5514,4.9626
"66901","6","5000",2008,27086.2,24.37758
"66901","6","10000",2008,120578.6,108.52074
"66901","1","200",2008,0,0
"66901","1","400",2008,0,0
"66901","1","1000",2008,81.2,0.07308
"66901","1","2000",2008,264.2,0.23778
"66901","1","5000",2008,1036.6,0.93294
"66901","1","10000",2008,3367,3.0303
"66901","7","200",2008,22,0.0198
