"year","GEOID","RTENO","reclass","buffer","total"
1992,"39089","66075","2",5000,42906
1992,"39089","66075","2",10000,98571
1992,"39091","66031","2",200,0
1992,"39091","66031","2",400,0
1992,"39091","66031","2",1000,0
1992,"39091","66031","2",2000,5047
1992,"39091","66031","2",5000,24932
1992,"39091","66031","2",10000,76649
1992,"39093","66011","2",200,1298
1992,"39093","66011","2",400,1818
1992,"39093","66011","2",1000,2836
1992,"39093","66011","2",2000,5886
1992,"39093","66011","2",5000,27108
1992,"39093","66011","2",10000,49387
1992,"39093","66018","2",200,0
1992,"39093","66018","2",400,0
1992,"39093","66018","2",1000,0
1992,"39093","66018","2",2000,0
1992,"39093","66018","2",5000,4225
1992,"39093","66018","2",10000,15775
1992,"39093","66112","2",200,0
1992,"39093","66112","2",400,0
1992,"39093","66112","2",1000,0
1992,"39093","66112","2",2000,136
1992,"39093","66112","2",5000,2052
1992,"39093","66112","2",10000,14014
1992,"39093","66118","2",200,0
1992,"39093","66118","2",400,0
1992,"39093","66118","2",1000,262
1992,"39093","66118","2",2000,2039
1992,"39093","66118","2",5000,9689
1992,"39093","66118","2",10000,43723
1992,"39095","66008","2",200,1286
1992,"39095","66008","2",400,2329
1992,"39095","66008","2",1000,5420
1992,"39095","66008","2",2000,8655
1992,"39095","66008","2",5000,16062
1992,"39095","66008","2",10000,73282
1992,"39095","66107","2",200,0
1992,"39095","66107","2",400,0
1992,"39095","66107","2",1000,0
1992,"39095","66107","2",2000,0
1992,"39095","66107","2",5000,0
1992,"39095","66107","2",10000,9350
1992,"39097","66035","2",200,974
1992,"39097","66035","2",400,1218
1992,"39097","66035","2",1000,1866
1992,"39097","66035","2",2000,3180
1992,"39097","66035","2",5000,14677
1992,"39097","66035","2",10000,38820
1992,"39097","66067","2",200,0
1992,"39097","66067","2",400,0
1992,"39097","66067","2",1000,0
1992,"39097","66067","2",2000,0
1992,"39097","66067","2",5000,4731
1992,"39097","66067","2",10000,12164
1992,"39097","66166","2",200,1284
1992,"39097","66166","2",400,1606
1992,"39097","66166","2",1000,2303
1992,"39097","66166","2",2000,4228
1992,"39097","66166","2",5000,20348
1992,"39097","66166","2",10000,37567
1992,"39099","66015","2",200,0
1992,"39099","66015","2",400,0
1992,"39099","66015","2",1000,0
1992,"39099","66015","2",2000,0
1992,"39099","66015","2",5000,162
1992,"39099","66015","2",10000,9359
1992,"39099","66022","2",200,2112
1992,"39099","66022","2",400,3124
1992,"39099","66022","2",1000,5903
1992,"39099","66022","2",2000,9345
1992,"39099","66022","2",5000,13074
1992,"39099","66022","2",10000,23209
1992,"39099","66157","2",200,90
1992,"39099","66157","2",400,168
1992,"39099","66157","2",1000,970
1992,"39099","66157","2",2000,1753
1992,"39099","66157","2",5000,4511
1992,"39099","66157","2",10000,15975
1992,"39101","66032","2",200,695
1992,"39101","66032","2",400,847
1992,"39101","66032","2",1000,1295
1992,"39101","66032","2",2000,2248
1992,"39101","66032","2",5000,6527
1992,"39101","66032","2",10000,15034
1992,"39101","66034","2",200,0
1992,"39101","66034","2",400,1819
1992,"39101","66034","2",1000,3493
1992,"39101","66034","2",2000,6970
1992,"39101","66034","2",5000,23857
1992,"39101","66034","2",10000,72330
1992,"39101","66042","2",200,0
1992,"39101","66042","2",400,0
1992,"39101","66042","2",1000,0
1992,"39101","66042","2",2000,4893
1992,"39101","66042","2",5000,12570
1992,"39101","66042","2",10000,26663
1992,"39101","66141","2",200,0
1992,"39101","66141","2",400,0
1992,"39101","66141","2",1000,0
1992,"39101","66141","2",2000,0
1992,"39101","66141","2",5000,0
1992,"39101","66141","2",10000,0
1992,"39103","66011","2",200,0
1992,"39103","66011","2",400,0
1992,"39103","66011","2",1000,0
1992,"39103","66011","2",2000,0
1992,"39103","66011","2",5000,0
1992,"39103","66011","2",10000,0
1992,"39103","66018","2",200,2763
1992,"39103","66018","2",400,4510
1992,"39103","66018","2",1000,9610
1992,"39103","66018","2",2000,18532
1992,"39103","66018","2",5000,44699
1992,"39103","66018","2",10000,74512
1992,"39103","66047","2",200,0
1992,"39103","66047","2",400,0
1992,"39103","66047","2",1000,0
1992,"39103","66047","2",2000,0
1992,"39103","66047","2",5000,0
1992,"39103","66047","2",10000,1459
1992,"39103","66118","2",200,2595
1992,"39103","66118","2",400,3444
1992,"39103","66118","2",1000,7008
1992,"39103","66118","2",2000,21821
1992,"39103","66118","2",5000,75149
1992,"39103","66118","2",10000,156664
1992,"39105","66073","2",200,1540
1992,"39105","66073","2",400,1851
1992,"39105","66073","2",1000,2958
1992,"39105","66073","2",2000,5714
1992,"39105","66073","2",5000,14556
1992,"39105","66073","2",10000,28092
1992,"39105","66076","2",200,0
1992,"39105","66076","2",400,0
1992,"39105","66076","2",1000,0
1992,"39105","66076","2",2000,0
1992,"39105","66076","2",5000,0
1992,"39105","66076","2",10000,4030
1992,"39105","66082","2",200,0
1992,"39105","66082","2",400,0
1992,"39105","66082","2",1000,0
1992,"39105","66082","2",2000,0
1992,"39105","66082","2",5000,0
1992,"39105","66082","2",10000,0
1992,"39105","66903","2",200,0
1992,"39105","66903","2",400,0
1992,"39105","66903","2",1000,0
1992,"39105","66903","2",2000,0
1992,"39105","66903","2",5000,0
1992,"39105","66903","2",10000,0
1992,"39105","66906","2",200,0
1992,"39105","66906","2",400,0
1992,"39105","66906","2",1000,0
1992,"39105","66906","2",2000,0
1992,"39105","66906","2",5000,0
1992,"39105","66906","2",10000,5427
1992,"39107","66024","2",200,1217
1992,"39107","66024","2",400,1655
1992,"39107","66024","2",1000,4091
1992,"39107","66024","2",2000,11091
1992,"39107","66024","2",5000,27314
1992,"39107","66024","2",10000,68536
1992,"39107","66027","2",200,0
1992,"39107","66027","2",400,0
1992,"39107","66027","2",1000,0
1992,"39107","66027","2",2000,0
1992,"39107","66027","2",5000,0
1992,"39107","66027","2",10000,2173
1992,"39109","66026","2",200,0
1992,"39109","66026","2",400,0
1992,"39109","66026","2",1000,0
1992,"39109","66026","2",2000,3219
1992,"39109","66026","2",5000,25693
1992,"39109","66026","2",10000,77652
1992,"39111","66080","2",200,1019
1992,"39111","66080","2",400,1223
1992,"39111","66080","2",1000,2077
1992,"39111","66080","2",2000,4498
1992,"39111","66080","2",5000,12052
1992,"39111","66080","2",10000,28371
1992,"39111","66081","2",200,0
1992,"39111","66081","2",400,0
1992,"39111","66081","2",1000,0
1992,"39111","66081","2",2000,0
1992,"39111","66081","2",5000,0
1992,"39111","66081","2",10000,835
1992,"39111","66181","2",200,0
1992,"39111","66181","2",400,0
1992,"39111","66181","2",1000,0
1992,"39111","66181","2",2000,0
1992,"39111","66181","2",5000,0
1992,"39111","66181","2",10000,838
1992,"39113","66058","2",200,437
1992,"39113","66058","2",400,605
1992,"39113","66058","2",1000,1113
1992,"39113","66058","2",2000,2650
1992,"39113","66058","2",5000,10686
1992,"39113","66058","2",10000,28884
1992,"39113","66159","2",200,2303
1992,"39113","66159","2",400,3622
1992,"39113","66159","2",1000,7931
1992,"39113","66159","2",2000,17627
1992,"39113","66159","2",5000,69479
1992,"39113","66159","2",10000,222803
1992,"39115","66081","2",200,107
1992,"39115","66081","2",400,120
1992,"39115","66081","2",1000,154
1992,"39115","66081","2",2000,375
1992,"39115","66081","2",5000,1790
1992,"39115","66081","2",10000,5628
1992,"39115","66082","2",200,808
1992,"39115","66082","2",400,969
1992,"39115","66082","2",1000,1564
1992,"39115","66082","2",2000,2663
1992,"39115","66082","2",5000,6718
1992,"39115","66082","2",10000,18628
1992,"39115","66181","2",200,0
1992,"39115","66181","2",400,0
1992,"39115","66181","2",1000,0
1992,"39115","66181","2",2000,96
1992,"39115","66181","2",5000,799
1992,"39115","66181","2",10000,3948
1992,"39115","66906","2",200,0
1992,"39115","66906","2",400,0
1992,"39115","66906","2",1000,0
1992,"39115","66906","2",2000,0
1992,"39115","66906","2",5000,989
1992,"39115","66906","2",10000,5741
1992,"39117","66034","2",200,0
1992,"39117","66034","2",400,0
1992,"39117","66034","2",1000,0
1992,"39117","66034","2",2000,0
1992,"39117","66034","2",5000,1281
1992,"39117","66034","2",10000,7544
1992,"39117","66039","2",200,0
1992,"39117","66039","2",400,0
1992,"39117","66039","2",1000,0
1992,"39117","66039","2",2000,0
1992,"39117","66039","2",5000,0
1992,"39117","66039","2",10000,9718
1992,"39117","66042","2",200,2385
1992,"39117","66042","2",400,2983
1992,"39117","66042","2",1000,4828
1992,"39117","66042","2",2000,8706
1992,"39117","66042","2",5000,21846
1992,"39117","66042","2",10000,51055
1992,"39117","66141","2",200,0
1992,"39117","66141","2",400,0
1992,"39117","66141","2",1000,137
1992,"39117","66141","2",2000,652
1992,"39117","66141","2",5000,3586
1992,"39117","66141","2",10000,12708
1992,"39119","66043","2",200,1859
1992,"39119","66043","2",400,2652
1992,"39119","66043","2",1000,4968
1992,"39119","66043","2",2000,11444
1992,"39119","66043","2",5000,41550
1992,"39119","66043","2",10000,84832
1992,"39119","66049","2",200,1222
1992,"39119","66049","2",400,1462
1992,"39119","66049","2",1000,2461
1992,"39119","66049","2",2000,4348
1992,"39119","66049","2",5000,10878
1992,"39119","66049","2",10000,21322
1992,"39119","66075","2",200,188
1992,"39119","66075","2",400,248
1992,"39119","66075","2",1000,444
1992,"39119","66075","2",2000,1370
1992,"39119","66075","2",5000,3982
1992,"39119","66075","2",10000,11301
1992,"39119","66083","2",200,0
1992,"39119","66083","2",400,0
1992,"39119","66083","2",1000,0
1992,"39119","66083","2",2000,109
1992,"39119","66083","2",5000,1152
1992,"39119","66083","2",10000,10152
1992,"39121","66081","2",200,3020
1992,"39121","66081","2",400,3960
1992,"39121","66081","2",1000,5974
1992,"39121","66081","2",2000,9301
1992,"39121","66081","2",5000,22447
1992,"39121","66081","2",10000,47781
1992,"39121","66083","2",200,0
1992,"39121","66083","2",400,0
1992,"39121","66083","2",1000,0
1992,"39121","66083","2",2000,0
1992,"39121","66083","2",5000,0
1992,"39121","66083","2",10000,11835
1992,"39121","66181","2",200,2200
1992,"39121","66181","2",400,2825
1992,"39121","66181","2",1000,5067
1992,"39121","66181","2",2000,9757
1992,"39121","66181","2",5000,23103
1992,"39121","66181","2",10000,48340
1992,"39123","66006","2",200,0
1992,"39123","66006","2",400,0
1992,"39123","66006","2",1000,215
1992,"39123","66006","2",2000,2106
1992,"39123","66006","2",5000,8987
1992,"39123","66006","2",10000,30421
1992,"39123","66107","2",200,0
1992,"39123","66107","2",400,2988
1992,"39123","66107","2",1000,5812
1992,"39123","66107","2",2000,15330
1992,"39123","66107","2",5000,41688
1992,"39123","66107","2",10000,73395
1992,"39123","66113","2",200,0
1992,"39123","66113","2",400,0
1992,"39123","66113","2",1000,0
1992,"39123","66113","2",2000,0
1992,"39123","66113","2",5000,0
1992,"39123","66113","2",10000,1460
1992,"39125","66003","2",200,0
1992,"39125","66003","2",400,0
1992,"39125","66003","2",1000,0
1992,"39125","66003","2",2000,0
1992,"39125","66003","2",5000,0
1992,"39125","66003","2",10000,4355
1992,"39127","66043","2",200,0
1992,"39127","66043","2",400,0
1992,"39127","66043","2",1000,0
1992,"39127","66043","2",2000,0
1992,"39127","66043","2",5000,0
1992,"39127","66043","2",10000,0
1992,"39127","66075","2",200,0
1992,"39127","66075","2",400,0
1992,"39127","66075","2",1000,0
1992,"39127","66075","2",2000,403
1992,"39127","66075","2",5000,3392
1992,"39127","66075","2",10000,15396
1992,"39127","66076","2",200,0
1992,"39127","66076","2",400,0
1992,"39127","66076","2",1000,0
1992,"39127","66076","2",2000,0
1992,"39127","66076","2",5000,0
1992,"39127","66076","2",10000,0
1992,"39129","66067","2",200,0
1992,"39129","66067","2",400,0
1992,"39129","66067","2",1000,0
1992,"39129","66067","2",2000,0
1992,"39129","66067","2",5000,0
1992,"39129","66067","2",10000,1931
1992,"39129","66072","2",200,0
1992,"39129","66072","2",400,0
1992,"39129","66072","2",1000,0
1992,"39129","66072","2",2000,0
1992,"39129","66072","2",5000,0
1992,"39129","66072","2",10000,0
1992,"39129","66074","2",200,0
1992,"39129","66074","2",400,0
1992,"39129","66074","2",1000,0
1992,"39129","66074","2",2000,0
1992,"39129","66074","2",5000,0
1992,"39129","66074","2",10000,5530
1992,"39129","66166","2",200,500
1992,"39129","66166","2",400,709
1992,"39129","66166","2",1000,1757
1992,"39129","66166","2",2000,4411
1992,"39129","66166","2",5000,9033
1992,"39129","66166","2",10000,17894
1992,"39129","66904","2",200,0
1992,"39129","66904","2",400,0
1992,"39129","66904","2",1000,0
1992,"39129","66904","2",2000,0
1992,"39129","66904","2",5000,0
1992,"39129","66904","2",10000,0
1992,"39131","66074","2",200,388
1992,"39131","66074","2",400,454
1992,"39131","66074","2",1000,587
1992,"39131","66074","2",2000,921
1992,"39131","66074","2",5000,2866
1992,"39131","66074","2",10000,14854
1992,"39131","66087","2",200,0
1992,"39131","66087","2",400,0
1992,"39131","66087","2",1000,0
1992,"39131","66087","2",2000,0
1992,"39131","66087","2",5000,0
1992,"39131","66087","2",10000,0
1992,"39131","66905","2",200,0
1992,"39131","66905","2",400,0
1992,"39131","66905","2",1000,0
1992,"39131","66905","2",2000,0
1992,"39131","66905","2",5000,2638
1992,"39131","66905","2",10000,14117
1992,"39131","66907","2",200,2039
1992,"39131","66907","2",400,2218
1992,"39131","66907","2",1000,3045
1992,"39131","66907","2",2000,4595
1992,"39131","66907","2",5000,10305
1992,"39131","66907","2",10000,19426
1992,"39133","66015","2",200,3581
1992,"39133","66015","2",400,5149
1992,"39133","66015","2",1000,9479
1992,"39133","66015","2",2000,20753
1992,"39133","66015","2",5000,56074
1992,"39133","66015","2",10000,110178
1992,"39133","66018","2",200,0
1992,"39133","66018","2",400,0
1992,"39133","66018","2",1000,0
1992,"39133","66018","2",2000,0
1992,"39133","66018","2",5000,6503
1992,"39133","66018","2",10000,39952
1992,"39133","66022","2",200,0
1992,"39133","66022","2",400,40
1992,"39133","66022","2",1000,217
1992,"39133","66022","2",2000,959
1992,"39133","66022","2",5000,8868
1992,"39133","66022","2",10000,30030
1992,"39133","66116","2",200,4506
1992,"39133","66116","2",400,6942
1992,"39133","66116","2",1000,13816
1992,"39133","66116","2",2000,27357
1992,"39133","66116","2",5000,62701
1992,"39133","66116","2",10000,100083
1992,"39135","66058","2",200,2198
1992,"39135","66058","2",400,2719
1992,"39135","66058","2",1000,4292
1992,"39135","66058","2",2000,7138
1992,"39135","66058","2",5000,16356
1992,"39135","66058","2",10000,29468
1992,"39135","66060","2",200,890
1992,"39135","66060","2",400,1089
1992,"39135","66060","2",1000,1646
1992,"39135","66060","2",2000,3058
1992,"39135","66060","2",5000,7569
1992,"39135","66060","2",10000,19137
1992,"39135","66159","2",200,0
1992,"39135","66159","2",400,0
1992,"39135","66159","2",1000,0
1992,"39135","66159","2",2000,4010
1992,"39135","66159","2",5000,18778
1992,"39135","66159","2",10000,43835
1992,"39137","66002","2",200,0
1992,"39137","66002","2",400,0
1992,"39137","66002","2",1000,0
1992,"39137","66002","2",2000,4384
1992,"39137","66002","2",5000,11756
1992,"39137","66002","2",10000,36711
1992,"39137","66025","2",200,0
1992,"39137","66025","2",400,1464
1992,"39137","66025","2",1000,3552
1992,"39137","66025","2",2000,6367
1992,"39137","66025","2",5000,14154
1992,"39137","66025","2",10000,33231
1992,"39139","66011","2",200,0
1992,"39139","66011","2",400,0
1992,"39139","66011","2",1000,0
1992,"39139","66011","2",2000,0
1992,"39139","66011","2",5000,0
1992,"39139","66011","2",10000,3552
1992,"39139","66039","2",200,0
1992,"39139","66039","2",400,913
1992,"39139","66039","2",1000,1880
1992,"39139","66039","2",2000,4471
1992,"39139","66039","2",5000,11760
1992,"39139","66039","2",10000,27820
1992,"39139","66113","2",200,0
1992,"39139","66113","2",400,0
1992,"39139","66113","2",1000,0
1992,"39139","66113","2",2000,0
1992,"39139","66113","2",5000,0
1992,"39139","66113","2",10000,926
1992,"39139","66908","2",200,0
1992,"39139","66908","2",400,0
1992,"39139","66908","2",1000,0
1992,"39139","66908","2",2000,839
1992,"39139","66908","2",5000,3605
1992,"39139","66908","2",10000,11416
1992,"39141","66072","2",200,0
1992,"39141","66072","2",400,0
1992,"39141","66072","2",1000,0
1992,"39141","66072","2",2000,0
1992,"39141","66072","2",5000,0
1992,"39141","66072","2",10000,2670
1992,"39141","66074","2",200,2801
1992,"39141","66074","2",400,3215
1992,"39141","66074","2",1000,4619
1992,"39141","66074","2",2000,7691
1992,"39141","66074","2",5000,19305
1992,"39141","66074","2",10000,55223
1992,"39141","66165","2",200,0
1992,"39141","66165","2",400,0
1992,"39141","66165","2",1000,0
1992,"39141","66165","2",2000,0
1992,"39141","66165","2",5000,0
1992,"39141","66165","2",10000,0
1992,"39141","66904","2",200,1002
1992,"39141","66904","2",400,1129
1992,"39141","66904","2",1000,1557
1992,"39141","66904","2",2000,2513
1992,"39141","66904","2",5000,6006
1992,"39141","66904","2",10000,15197
1992,"39141","66905","2",200,2102
1992,"39141","66905","2",400,2411
1992,"39141","66905","2",1000,3395
1992,"39141","66905","2",2000,5073
1992,"39141","66905","2",5000,11578
1992,"39141","66905","2",10000,32079
1992,"39141","66907","2",200,0
1992,"39141","66907","2",400,0
1992,"39141","66907","2",1000,234
1992,"39141","66907","2",2000,630
1992,"39141","66907","2",5000,3416
1992,"39141","66907","2",10000,8672
1992,"39143","66006","2",200,3072
1992,"39143","66006","2",400,4386
1992,"39143","66006","2",1000,7950
1992,"39143","66006","2",2000,12479
1992,"39143","66006","2",5000,24264
1992,"39143","66006","2",10000,57794
1992,"39143","66107","2",200,0
1992,"39143","66107","2",400,0
1992,"39143","66107","2",1000,0
1992,"39143","66107","2",2000,0
1992,"39143","66107","2",5000,0
1992,"39143","66107","2",10000,5296
1992,"39143","66113","2",200,981
1992,"39143","66113","2",400,1352
1992,"39143","66113","2",1000,2786
1992,"39143","66113","2",2000,7705
