"year","GEOID","site","reclass","buffer","total"
2001,"39133","120","4",200,0
2001,"39133","120","4",400,0
2001,"39133","120","4",1000,0
2001,"39133","120","4",2000,0
2001,"39133","120","4",5000,0
2001,"39133","120","4",10000,6310
2001,"39133","14","4",200,0
2001,"39133","14","4",400,0
2001,"39133","14","4",1000,0
2001,"39133","14","4",2000,0
2001,"39133","14","4",5000,0
2001,"39133","14","4",10000,737
2001,"39133","66","4",200,116
2001,"39133","66","4",400,430
2001,"39133","66","4",1000,2467
2001,"39133","66","4",2000,7166
2001,"39133","66","4",5000,37776
2001,"39133","66","4",10000,137570
2001,"39135","37","4",200,0
2001,"39135","37","4",400,0
2001,"39135","37","4",1000,0
2001,"39135","37","4",2000,0
2001,"39135","37","4",5000,320
2001,"39135","37","4",10000,17747
2001,"39135","83","4",200,0
2001,"39135","83","4",400,0
2001,"39135","83","4",1000,0
2001,"39135","83","4",2000,0
2001,"39135","83","4",5000,0
2001,"39135","83","4",10000,20556
2001,"39135","88","4",200,0
2001,"39135","88","4",400,0
2001,"39135","88","4",1000,0
2001,"39135","88","4",2000,0
2001,"39135","88","4",5000,756
2001,"39135","88","4",10000,24575
2001,"39141","39","4",200,0
2001,"39141","39","4",400,0
2001,"39141","39","4",1000,0
2001,"39141","39","4",2000,0
2001,"39141","39","4",5000,0
2001,"39141","39","4",10000,1384
2001,"39141","64","4",200,0
2001,"39141","64","4",400,0
2001,"39141","64","4",1000,0
2001,"39141","64","4",2000,0
2001,"39141","64","4",5000,0
2001,"39141","64","4",10000,485
2001,"39143","23","4",200,0
2001,"39143","23","4",400,0
2001,"39143","23","4",1000,0
2001,"39143","23","4",2000,38
2001,"39143","23","4",5000,1574
2001,"39143","23","4",10000,4810
2001,"39143","79","4",200,0
2001,"39143","79","4",400,0
2001,"39143","79","4",1000,0
2001,"39143","79","4",2000,0
2001,"39143","79","4",5000,0
2001,"39143","79","4",10000,0
2001,"39143","80","4",200,0
2001,"39143","80","4",400,0
2001,"39143","80","4",1000,39
2001,"39143","80","4",2000,434
2001,"39143","80","4",5000,4612
2001,"39143","80","4",10000,15552
2001,"39143","82","4",200,0
2001,"39143","82","4",400,0
2001,"39143","82","4",1000,39
2001,"39143","82","4",2000,434
2001,"39143","82","4",5000,4612
2001,"39143","82","4",10000,15552
2001,"39143","9","4",200,0
2001,"39143","9","4",400,0
2001,"39143","9","4",1000,0
2001,"39143","9","4",2000,266
2001,"39143","9","4",5000,1721
2001,"39143","9","4",10000,3817
2001,"39145","138","4",200,118
2001,"39145","138","4",400,472
2001,"39145","138","4",1000,2245
2001,"39145","138","4",2000,7808
2001,"39145","138","4",5000,32232
2001,"39145","138","4",10000,107989
2001,"39145","144","4",200,137
2001,"39145","144","4",400,487
2001,"39145","144","4",1000,3188
2001,"39145","144","4",2000,13010
2001,"39145","144","4",5000,74605
2001,"39145","144","4",10000,215865
2001,"39147","80","4",200,0
2001,"39147","80","4",400,0
2001,"39147","80","4",1000,0
2001,"39147","80","4",2000,0
2001,"39147","80","4",5000,174
2001,"39147","80","4",10000,4826
2001,"39147","82","4",200,0
2001,"39147","82","4",400,0
2001,"39147","82","4",1000,0
2001,"39147","82","4",2000,0
2001,"39147","82","4",5000,174
2001,"39147","82","4",10000,4826
2001,"39149","91","4",200,0
2001,"39149","91","4",400,0
2001,"39149","91","4",1000,0
2001,"39149","91","4",2000,0
2001,"39149","91","4",5000,0
2001,"39149","91","4",10000,1983
2001,"39149","96","4",200,0
2001,"39149","96","4",400,0
2001,"39149","96","4",1000,0
2001,"39149","96","4",2000,0
2001,"39149","96","4",5000,0
2001,"39149","96","4",10000,1623
2001,"39151","110","4",200,22
2001,"39151","110","4",400,22
2001,"39151","110","4",1000,67
2001,"39151","110","4",2000,1231
2001,"39151","110","4",5000,11020
2001,"39151","110","4",10000,27158
2001,"39151","18","4",200,99
2001,"39151","18","4",400,345
2001,"39151","18","4",1000,1464
2001,"39151","18","4",2000,3626
2001,"39151","18","4",5000,14817
2001,"39151","18","4",10000,39486
2001,"39151","58","4",200,25
2001,"39151","58","4",400,99
2001,"39151","58","4",1000,327
2001,"39151","58","4",2000,1548
2001,"39151","58","4",5000,8740
2001,"39151","58","4",10000,48583
2001,"39153","110","4",200,0
2001,"39153","110","4",400,0
2001,"39153","110","4",1000,0
2001,"39153","110","4",2000,0
2001,"39153","110","4",5000,333
2001,"39153","110","4",10000,17705
2001,"39153","12","4",200,0
2001,"39153","12","4",400,8
2001,"39153","12","4",1000,1378
2001,"39153","12","4",2000,5828
2001,"39153","12","4",5000,32981
2001,"39153","12","4",10000,114641
2001,"39153","120","4",200,0
2001,"39153","120","4",400,0
2001,"39153","120","4",1000,0
2001,"39153","120","4",2000,0
2001,"39153","120","4",5000,0
2001,"39153","120","4",10000,2031
2001,"39153","125","4",200,134
2001,"39153","125","4",400,515
2001,"39153","125","4",1000,2697
2001,"39153","125","4",2000,9734
2001,"39153","125","4",5000,47538
2001,"39153","125","4",10000,144604
2001,"39153","126","4",200,42
2001,"39153","126","4",400,272
2001,"39153","126","4",1000,1785
2001,"39153","126","4",2000,9546
2001,"39153","126","4",5000,55427
2001,"39153","126","4",10000,160726
2001,"39153","14","4",200,0
2001,"39153","14","4",400,0
2001,"39153","14","4",1000,0
2001,"39153","14","4",2000,0
2001,"39153","14","4",5000,0
2001,"39153","14","4",10000,3013
2001,"39153","2","4",200,0
2001,"39153","2","4",400,0
2001,"39153","2","4",1000,0
2001,"39153","2","4",2000,0
2001,"39153","2","4",5000,3003
2001,"39153","2","4",10000,12500
2001,"39153","27","4",200,97
2001,"39153","27","4",400,401
2001,"39153","27","4",1000,2733
2001,"39153","27","4",2000,7780
2001,"39153","27","4",5000,44200
2001,"39153","27","4",10000,129865
2001,"39153","3","4",200,56
2001,"39153","3","4",400,276
2001,"39153","3","4",1000,2546
2001,"39153","3","4",2000,10766
2001,"39153","3","4",5000,53877
2001,"39153","3","4",10000,148850
2001,"39153","50","4",200,0
2001,"39153","50","4",400,0
2001,"39153","50","4",1000,0
2001,"39153","50","4",2000,0
2001,"39153","50","4",5000,0
2001,"39153","50","4",10000,16
2001,"39153","59","4",200,0
2001,"39153","59","4",400,0
2001,"39153","59","4",1000,0
2001,"39153","59","4",2000,0
2001,"39153","59","4",5000,0
2001,"39153","59","4",10000,1236
2001,"39153","86","4",200,0
2001,"39153","86","4",400,0
2001,"39153","86","4",1000,0
2001,"39153","86","4",2000,0
2001,"39153","86","4",5000,1104
2001,"39153","86","4",10000,24961
2001,"39157","18","4",200,0
2001,"39157","18","4",400,0
2001,"39157","18","4",1000,0
2001,"39157","18","4",2000,0
2001,"39157","18","4",5000,31
2001,"39157","18","4",10000,19952
2001,"39159","62","4",200,0
2001,"39159","62","4",400,0
2001,"39159","62","4",1000,0
2001,"39159","62","4",2000,0
2001,"39159","62","4",5000,0
2001,"39159","62","4",10000,476
2001,"39161","13","4",200,0
2001,"39161","13","4",400,0
2001,"39161","13","4",1000,0
2001,"39161","13","4",2000,0
2001,"39161","13","4",5000,0
2001,"39161","13","4",10000,1600
2001,"39163","63","4",200,0
2001,"39163","63","4",400,0
2001,"39163","63","4",1000,0
2001,"39163","63","4",2000,0
2001,"39163","63","4",5000,10155
2001,"39163","63","4",10000,92484
2001,"39165","135","4",200,0
2001,"39165","135","4",400,0
2001,"39165","135","4",1000,0
2001,"39165","135","4",2000,0
2001,"39165","135","4",5000,0
2001,"39165","135","4",10000,9768
2001,"39165","40","4",200,0
2001,"39165","40","4",400,0
